R0013	1.6	P	abnormal play (diablerie, effects putting cards in play) ignores requirements — 1.6's named scope
R0039	3.6,1.11	P	continue-as-if-unblocked is implemented as a zone move; 1.11 because the ash heap location is the gating condition
R0065	4.5	P	prevention cards may be played before there is damage to prevent — prevention window
R0086	2.4,6.2	E	ordering of discard-phase effects vs. an end-of-turn return, plus loss of control voiding the return; touches the discard phase but the general content is ordering + control
R0091	5.3,4.9	E	going to torpor as trigger, its interruption, and end of combat consequences
R0117	5.2,6.4	P	"comes back unlocked" is not unlocking — the canonical distinction
R0143	1.2	E	multiple copies of a periodic effect are cumulative and each is paid for separately
R0169	2.5,3.3	P	duration of a prohibition: from block attempt to end of action, even on a failed block
R0195	4.5	E	unpreventable damage means prevention cards cannot be played at all, not even to cycle
R0221	1.6,1.3	E	partial applicability when the bearer does not meet the card's trait clause; haven/equipment dual nature
R0247	3.7.4,5.5	E	an ally recruited this turn may still lock to use an ability — same template as R1521
R0273	1.7,1.2	P	"burn blood" effects stack; 1.7 owns burn-blood-to effects, 1.2 the cumulativity template
R0299	6.2,5.4	E	temporary control meeting minion burning [calibration answer]
R0325	1.1	P	mandatory vs. optional effects
R0351	3.5	P	the "ends unsuccessfully immediately" template closes the window for further modifiers/reactions
R0377	6.4,3.5	P	a re-entering card is a new entity for all purposes, including NRA repetition limits
R0403	4.8,4.9	E	timing relative to the press step and survival of a premature round end
R0406	3.3	E	"cannot attempt to block" template — blocking, not stealth and not lock/unlock
R0429	3.6,3.3	P	re-block opportunities after continuation; a prior decline stands
R0455	4.4	E	damage in combat vs. damage after combat
R0481	-	C	restriction on which vampires this specific card may be moved to; the exclusion follows entirely from what the card grants. Not 1.6 (no requirement principle stated) and not 1.13 (no contest, just a prohibition)
R0507	3.4,2.1	E	which reaction/modifier windows remain open once the "would be successful" point is passed
R0533	3.2,1.8	E	a card may be played even where it will have no effect; contrast R0195
R0544	-	G	hand size: cards that are not replaced still count against hand size. General and homeless — 1.9 owns replacement but nothing owns the hand-size count itself. Candidate section: 6.9 hand-and-discard
R0559	4.6	E	a dodge may still be declared even when it will accomplish nothing
R0577	1.13	E	shared hand-size vocabulary but the general content is contesting [calibration contrast case]
R0582	3.3	E	"cannot attempt to block" template
R0585	1.6,1.7,3.7.4	E	abnormal entry ignores requirements and cost, and the entrant may act the turn it arrives
R0611	6.4,2.5	E	an effect keeps track of a minion across a burn and a return to play
R0637	3.3	P	an effect lifting the who-may-block restriction does not lift the other block requirements
R0663	4.2	E	range changes take effect immediately for cards keyed to range
R0689	3.2,3.8	E	a stealth penalty applies to every action including the action provided to burn the card itself
R0715	4.5	P	"prevent up to X" may be used for less
R0741	5.7,2.5	E	a temporary trait override takes precedence over a permanent trait change; note no code cleanly owns sect as a trait
R0767	6.7,3.1	E	uncontrolled vampires are not legal targets
R0793	-	C	quantity reading of this card's own search wording; nothing general — 1.1's "reading card text" is about card text vs. rulebook conflicts, not disambiguating one card's own count
R0810	3.3	E	"cannot attempt to block" template — deliberately NOT 5.2 even though the card unlocks
R0819	3.7.5,2.4	E	ordering of a card's payout relative to the referendum's own effects
R0845	5.5,3.7.5	E	"as a vampire" allows an ally to call a referendum
R0871	5.3,5.7	E	minions in torpor still count for a "control a X" check
R0897	3.7.4,5.6	E	an effect that employs is not the employ action, so action-keyed effects do not trigger
R0923	-	G	draw-then-discard effects: the discarded card need not be one just drawn. General and homeless — no code owns drawing/discarding or hand management. Candidate section: 6.9 hand-and-discard
R0949	3.1,1.14	E	a card named at announcement is fixed then, is not spent if the action fails, and must be in hand
R0975	1.7,5.7	E	an Imbued's cost is its starting life, and influencing is not recruiting
R1001	4.8	P	presses apply to the current round only
R1027	3.7.2	E	special hunt actions and what they may target
R1053	3.3,3.2	P	failing to block because of stealth still counts as declining to block
R1079	3.7.6,3.7.5	P	the effect reads the final vote disposition at tally; abstain, even forced, is abstain
R1105	3.1	E	an effect keyed to the targets of a prior action applies when the new action targets a subset; borderline card-specific
R1131	5.1	E	merging is not affected by effects on vampire cards played normally
R1157	6.2,5.3	E	a stolen minion returns to its controller in whatever state it is in, torpor included
R1183	5.7,4.1	E	which cards the slave who entered combat in another minion's place may use; pairs with R1599
R1209	5.7	E	a granted Black Hand trait depends on the sect prerequisite
R1235	5.2,5.7	E	an already-locked minion can be locked again to satisfy a lock requirement
R1261	3.3,1.1	P	attempting to block and playing further reactions are options, not obligations
R1287	3.1,1.14	E	the retrieved card is named at declaration
R1313	3.7.4,5.5	E	an ally recruited by a card effect cannot act the turn it arrives
R1339	1.10,2.1	E	a window exists to add a counter before a zero-counter burn resolves
R1365	6.5	E	being ousted makes minions leave the ready region, which triggers leave-play effects
R1391	4.4	E	retainer damage and environmental damage are excluded from "damage inflicted by the minions"
R1417	1.7,3.8	E	a cost-payment effect keyed to cards cannot pay for cardless actions or actions provided by cards in play
R1443	3.7.8,3.4	P	a thwarted diablerie is unsuccessful: no trophy, no blood hunt
R1469	6.3,1.6	P	requirements do not apply when taking control of a card already in play
R1495	6.5,2.4	E	the Edge is granted before the after-bleed pool effect, so the pool gain applies
R1521	3.7.4,5.5	E	identical to R0247 — recruited ally may lock to use an ability the same turn
R1547	4.3	E	a strike card cannot supply the hand strike another strike card calls for
R1555	3.3	E	"cannot attempt to block" template
R1573	5.7,2.3	E	the trait acquired by the resolving action is in place for effects played after resolution
R1599	5.7,4.1	E	which cards the substituting slave may use; pairs with R1183
R1625	3.1	E	directedness is determined by which Methuselahs control qualifying cards
R1651	2.4	E	when several blood gains occur, even from one card, the controller chooses which one an effect modifies
R1677	4.3,4.10	E	first strike separates the weapon strike from an effect not itself given first strike
R1703	1.1,2.4	P	mandatory actions must be taken before optional ones; no code owns minion-phase action ordering, 2.4 is the nearest
R1729	5.7,6.7	E	Aye and Orun are retrieved in equal pairs for a Laibon entering play at influence
R1755	3.1,1.14	E	cards chosen at declaration are fixed then and the card itself is excluded
R1781	1.7,5.3	E	pay what you can: the payment is partial, the effect still fails, the vampire ends empty
R1807	1.8,1.7	P	a canceled card's costs are still paid — the canonical canceled-cost principle
R1833	6.2,6.5	P	a stolen minion owed to an ousted Methuselah is removed from the game
R1859	4.4	E	damage from a card effect outside a strike is environmental
R1885	4.4	E	environmental damage is not damage inflicted by the acting vampire
R1899	3.3	E	"cannot attempt to block" template
R1911	1.6,5.3	E	requirements to play are checked at play time; the card's own effect removes its own requirement
R1937	5.4,5.5	E	the burning of this card does not count as a minion being burned for burn-triggered effects
R1963	4.3	E	a strike may be used even when the resource its effect consumes is absent
R1989	1.8,6.6	P	the "as played" window applies to out-of-turn master cards too
R2015	4.9,4.4	E	damage already queued is applied even if combat ends prematurely
R2041	1.1	P	mandatory vs. optional effects — same template as R0325
R2067	3.3	E	"cannot attempt to block" template
R2093	1.8,5.2	E	wakes are the exception that may be played inside the "as played" window; instance of R2593
R2119	3.7.1	E	bleed modifier arithmetic combines to a net value
R2145	1.8,1.6	P	cancellation reaches only minion cards played from hand in the normal fashion; identical principle to R2599
R2171	3.1,1.14	E	the retrieved card is named at declaration — same template as R1287
R2197	6.6,1.2	E	hand-size vocabulary, but the general content is that an effect keyed to a master phase action triggers once per such action; not the hand-size gap
R2223	3.7.6,5.8,3.7.5	E	a title suppressed by an event yields no ballots, but the subreferendum and non-title bonus ballots persist
R2249	1.7	P	a cost reduction changes the cost other effects read
R2275	5.8,3.7.5	E	a title that only enables the action is not seen by other effects during the referendum
R2301	1.7,6.1	P	when a cost may be paid in blood or pool, the Methuselah playing the card chooses
R2327	4.9,3.6	P	queuing a new combat loses effects that would fire after the old combat ends, except unlocks
R2353	3.7.7,1.7,1.1	P	rescue cost reduction applies regardless of who pays it, and is not optional
R2379	5.2,6.4	E	a minion returning at the start of the unlock phase still unlocks normally
R2405	5.8	P	titles and their votes survive a sect change
R2431	4.4	E	counter-driven damage is environmental — same principle as R1859
R2457	4.8	E	a press-granting ability is usable only in the press step
R2483	1.8	E	distinguishes a choice made as the card is played from a choice made by an effect of the card in play; borderline C, kept because the play-time/in-play distinction is general
R2509	-	C	scope of one vampire's own ability, fixed by her card text; not 1.5, which is about ability use vs. card play, and not 4.1, which is combat structure
R2535	1.3,1.7	E	locquipment: a location that is equipment can be paid for by an equipment-cost effect
R2561	4.5,4.4	P	immune means damage is never inflicted, regardless of preventability or of being outside combat
R2587	2.2	P	"as the action is announced" modifiers precede all other modifiers
R2593	1.8,1.9,5.2	P	the "as played" window: no replacement, immediate cancellation, wakes the only exception
R2599	1.8,1.6	P	cancellation reaches only minion cards played from hand in the normal fashion; identical to R2145
R2604	3.7.2	P	hunt value increases apply and the blood comes from the hunt target
