R0001	1.2,4.10	P	-
R0605	4.4	P	-
R0606	4.3	E	-
R0607	1.2,4.3	E	-
R0608	4.7,4.3	E	-
R0609	5.4,4.3	E	-
R0610	-	C	cannot burn a vampire no longer in play; obvious you cannot affect what isn't there — fails non-obviousness. Nearest 1.10.
R0611	2.5,1.10	E	-
R0612	3.1	E	-
R0613	2.5,1.12	E	-
R0614	3.3	E	-
R0615	3.3	E	-
R0616	3.3,3.4	E	-
R0617	2.4,6.5	P	-
R0618	1.7,6.5	E	-
R0619	5.3	E	-
R0620	6.6,1.7	P	-
R0621	1.2	E	-
R0622	4.5,4.4	E	-
R0623	1.6,5.2	E	-
R0624	1.5	E	-
R0625	6.5	C	auction/bid resolution mechanics specific to Extremis Boon's own card text; taxonomy explicitly names this ruling as a rejected single-card topic mislabelled G -- fails transfer.
R0626	6.5	C	minimum-bid requirement specific to Extremis Boon's own card text; same explicit rejection as Extremis Boon.1 -- fails transfer.
R0627	3.3,1.1	P	-
R0628	2.3	P	-
R0629	1.2,2.5	E	-
R0630	3.6,1.2	E	-
R0631	3.3	E	-
R0632	3.3	E	-
R0633	3.3,5.2	E	-
R0634	2.3	P	-
R0635	3.5	P	-
R0636	1.7	P	-
R0637	3.3	E	-
R0638	3.6	E	-
R0639	5.9	P	-
R0640	5.9	P	-
R0641	5.8	P	-
R0642	5.9	P	-
R0643	5.9	P	-
R0644	5.9	P	-
R0645	5.8	P	-
R0646	5.9	P	-
R0647	-	C	blocks a stealth-then-cancel combo unique to this card's own ability chaining into itself — fails transfer, affects no other card. Nearest 3.2.
R0648	2.4	P	-
R0649	3.2	E	-
R0650	5.2	E	-
R0651	6.3,1.6	P	-
R0652	-	C	obviously cannot steal a weapon that doesn't exist; restates a precondition already implied by the card's own text — fails non-obviousness. Nearest 4.10.
R0653	4.9,3.6	P	-
R0654	4.9	P	-
R0655	4.3,1.2	E	-
R0656	2.3,2.4	P	-
R0657	5.2	E	-
R0658	4.6,3.4	E	-
R0659	5.5,5.4	E	-
R0660	5.5,3.10	E	-
R0661	5.5,5.4	E	-
R0662	3.7.3,5.3	E	-
R0663	4.2	E	-
R0664	6.9,2.4	E	-
R0665	3.7.6,6.5	E	-
R0666	3.7.2	P	-
R0667	3.7.2,3.4	P	-
R0668	5.9	P	-
R0669	5.8	P	-
R0670	-	C	restates that the acting vampire must have the discipline the card's own text requires to choose from — fails non-obviousness. Nearest 1.6.
R0671	1.2	P	-
R0672	2.3	P	-
R0673	3.5	P	-
R0674	3.1	P	-
R0675	2.4	E	-
R0676	1.2	E	-
R0677	1.15	E	-
R0678	5.3,2.4	E	-
R0679	1.2	E	-
R0680	3.7.3,1.6	E	-
R0681	3.7.3	E	-
R0682	4.6,5.2	E	-
R0683	4.9,5.2	E	-
R0684	5.2	E	-
R0685	4.7,4.3	E	-
R0686	3.4	E	-
R0687	4.5,4.4	E	-
R0688	4.5	E	-
R0689	3.2	E	-
R0690	4.6,4.5	P	-
R0691	3.6	P	-
R0692	3.6	P	-
R0693	3.6	P	-
R0694	3.6,1.11	P	-
R0695	3.6,4.9	P	-
R0696	1.7	P	-
R0697	3.3	E	-
R0698	4.9,3.6	P	-
R0699	4.9	P	-
R0700	-	C	ordering between Follow the Blood and Perfectionist named by card — fails transfer, depends on this exact pairing rather than a reusable rule. Nearest 2.4.
R0701	2.3,2.4	P	-
R0702	2.2	P	-
R0703	1.9,2.2	E	-
R0704	3.5,3.4	P	-
R0705	3.5	E	-
R0706	1.6,5.2,3.10	E	-
R0707	2.3,2.4	P	-
R0708	3.3,1.1	P	-
R0709	1.7,3.4	E	-
R0710	2.3	P	-
R0711	3.6,1.7	E	-
R0712	3.6	E	-
R0713	2.3,2.4	P	-
R0714	3.4	E	!TENSION:no-effect-plays permission side: usable/unlocks despite the action having no effect from a missing suitable target (cf. Draba.3).
R0715	4.5	P	-
R0716	3.6	P	-
R0717	3.6	P	-
R0718	3.6	P	-
R0719	3.6,1.11	P	-
R0720	3.7.1	E	-
R0721	3.7.1	E	-
R0722	1.5	P	-
R0723	4.4	P	-
R0724	3.6	P	-
R0725	3.6	P	-
R0726	3.6	P	-
R0727	3.6	P	-
R0728	4.9,3.6	P	-
R0729	3.7.2,3.4	P	-
R0730	1.1	E	!TENSION:no-effect-plays a card requiring an object for its effect is flatly unplayable without one; pulls against cases elsewhere where a card may be played knowing it will have no effect
R0731	4.3	C	classifies Fractured Armament's own basic-mode ability as not a damaging strike; fails transfer — only concerns this card's own two modes; nearest 4.3 doesn't own per-card strike-type determinations
R0732	4.3	C	mirror of .2 for the superior mode; same reasoning, card-specific strike classification, no transfer beyond this card
R0733	1.8	E	-
R0734	2.3,5.3	P	-
R0735	3.4	E	!TENSION:no-effect-plays permissive side: playable even knowing it will have no effect for lack of a target
R0736	2.3	E	-
R0737	1.1	E	!TENSION:no-effect-plays prohibition side: card cannot be played if targets are insufficient to allocate all its points
R0738	2.5	E	-
R0739	6.3	P	-
R0740	1.15	P	-
R0741	5.9	P	-
R0742	5.8	P	-
R0743	-	C	Gambit's own VP-transfer-on-withdrawal mechanic; fails transfer — no other card shares this reward structure; nearest 6.5 (pool/VP) doesn't own bespoke card VP effects
R0744	2.3,2.4	P	-
R0745	4.2	P	-
R0746	4.2	P	-
R0747	3.7.5,3.7.8	E	-
R0748	5.7,5.5	E	-
R0749	4.9	P	-
R0750	5.8,1.6	P	-
R0751	4.6,5.3	E	-
R0752	6.7	C	confirms Gather only moves a vampire from the uncontrolled to the ready region and cannot rescue from torpor; restates its own printed scope, no transfer to other cards' region-movement rules; nearest 6.7
R0753	6.7	P	-
R0754	3.1,1.14	E	-
R0755	-	C	clarifies Gemini's Mirror's own protection covers only the vampire and his blood, not other cards on him; card-specific scope of "protect"; nearest 1.12 doesn't own protection-scope wording
R0756	3.1	P	-
R0757	3.7.7,3.3	E	-
R0758	-	C	applies Ghoul Retainer's own printed range restriction to its 1 damage; restates the card's text, no general principle beyond this card
R0759	5.6	P	-
R0760	5.6,4.3	P	-
R0761	5.6	P	-
R0762	5.5,3.7.4	E	-
R0763	3.4,1.11	E	-
R0764	4.10,4.3	E	-
R0765	4.7,4.3	E	-
R0766	3.7.4,5.2	E	-
R0767	-	C	card-specific targeting restriction (excludes uncontrolled-region vampires); other cards interact with that zone differently (eg {Gather}), so no consistent general rule to extract; nearest 6.7
R0768	3.7.3	E	-
R0769	3.1,1.9,1.14	E	-
R0770	3.4,3.6	E	-
R0771	3.5	E	-
R0772	4.2	P	-
R0773	3.7.4,5.2	E	-
R0774	4.5,1.1	E	!TENSION:no-effect-plays prohibition side, prevention-card flavor: cannot be used if there is no damage to prevent
R0775	4.10,1.2	P	-
R0776	4.4	P	-
R0777	5.2	E	-
R0778	1.7,3.8	P	-
R0779	5.9	P	-
R0780	5.8	P	-
R0781	3.1	P	-
R0782	-	C	confirms this card's crypt-targeting includes the controller's own crypt; reads its own printed text at face value, no established general default-target rule extracted
R0783	1.12	P	-
R0784	-	C	restricts Goth Band's own counter-moving ability to cards you don't control; card-specific targeting scope, no transfer
R0785	-	C	confirms Govern the Unaligned carries no "reveal" clause; restates the plain reading of its own text
R0786	5.5	E	-
R0787	5.5,1.5	P	-
R0788	-	C	confirms compatibility of {Left for Dead} with this vampire; pure combo confirmation, no general principle
R0789	4.8	P	-
R0790	4.2	P	-
R0791	4.2	P	-
R0792	1.10,1.11	P	-
R0793	-	C	reads the singular in this card's own search clause as meaning one Kiasyd; generalises only to "singular means one," which fails non-obviousness — any judge knows it; no transfer beyond this card's search
R0794	3.4	E	-
R0795	-	C	confirms no implicit blood-quantity requirement on this card's own targeting; restates plain reading, no transfer
R0796	3.1	P	-
R0797	4.4	E	-
R0798	4.9,4.10	E	-
R0799	1.6	E	-
R0800	5.9	E	-
R0801	1.8	C	Groundfighting's own list of what its cancel ability reaches; fails transfer — a different cancel card's scope needs its own rulings from its own text; nearest 1.8 ("what cancellation reaches") but doesn't own this card's specific boundary list
R0802	1.8	C	same cluster as .1 — card-specific cancel-scope boundary, no transfer to other cancel cards
R0803	1.8	C	same cluster as .1
R0804	1.8	C	same cluster as .1
R0805	1.8	C	same cluster as .1
R0806	1.8	C	same cluster as .1
R0807	4.4	P	-
R0808	3.3,3.6	P	-
R0809	3.6	P	-
R0810	3.3	E	-
R0811	3.3	P	-
R0812	3.3,5.2	P	-
R0813	3.4	P	-
R0814	3.2,3.3	P	-
R0815	2.5,3.6	P	-
R0816	3.3	E	-
R0817	3.3,3.6	P	-
R0818	-	C	card-specific playability condition (two ready vampires needed to gain blood); restates its own printed requirement, no transfer
R0819	3.7.5,2.3	P	-
R0820	-	C	card-specific counter-timing on Anarch Convert's own ability sequence; no general principle beyond this card
R0821	1.7	P	-
R0822	1.3,4.10	P	-
R0823	3.8	P	-
R0824	3.4	P	-
R0825	3.3,5.2	P	-
R0826	5.1	E	-
R0827	3.1	P	-
R0828	4.9,3.6	P	-
R0829	4.9	P	-
R0830	2.3	E	-
R0831	4.4	P	-
R0832	3.7.7,1.7	P	-
R0833	4.5,1.1	E	!TENSION:no-effect-plays duplicate of the Glancing Blow/Hidden Strength prevention-card template
R0834	4.9,5.5	P	-
R0835	2.4,1.9	E	-
R0836	2.1,5.2	P	-
R0837	1.6	E	!TENSION:abnormal-entry-requirements this abnormal-entry effect (putting a card directly on a vampire) is blocked by a "cannot have it" prohibition, pulling against the general "abnormal entry ignores requirements" principle (1.6)
R0838	2.3,4.4	P	-
R0839	3.7.8,2.3	P	-
R0840	-	C	reminder that moving blood beyond a vampire's capacity caps at the target and the excess goes to the blood bank; restates a basic capacity rule any fluent judge knows; nearest 5.1
R0841	2.1	E	-
R0842	5.2,1.6	P	-
R0843	5.2,1.6	P	-
R0844	4.3	P	-
R0845	5.5,3.7.5	E	-
R0846	6.5,2.4	P	-
R0847	5.9	E	-
R0848	4.3,4.4	P	-
R0849	4.9,3.6	P	-
R0850	4.9	P	-
R0851	6.1	E	-
R0852	5.3,4.1	E	-
R0853	4.3	E	-
R0854	1.7	P	-
R0855	4.5	P	-
R0856	4.5,1.1	E	!TENSION:no-effect-plays third copy of the prevention-card no-damage-to-prevent prohibition template
R0857	4.8	P	-
R0858	1.5,2.1	P	-
R0859	2.3	P	-
R0860	3.5	E	-
R0861	2.2	P	-
R0862	2.3,3.5	E	-
R0863	3.5	E	-
R0864	5.5	P	-
R0865	2.4,3.3	P	-
R0866	3.7.1,5.2	P	-
R0867	1.8	E	-
R0868	6.9,2.3	P	-
R0869	4.2	P	-
R0870	-	C	confirms the plain reading of "current action card" (whichever action card is active); restates evident wording, no transfer
R0871	5.3	E	torpor of the referenced vampire doesn't stop it counting toward the "control a vampire with trait" check
R0872	1.7	E	cost is paid even if the search for a target (weapon) comes up empty
R0873	1.6	E	weapon brought into play abnormally must still meet requirements to be kept, or is burned
R0874	2.5	E	effect keeps tracking the weapon across a bearer/location change until its own trigger fires
R0875	5.4	E	template: ally burned as a side effect of a directed action still counts for burn-triggered cards (Trophies, Predator's Transformation)
R0876	3.4	P	-
R0877	-	C	card's own open-bid auction procedure; not a rulebook mechanic (only "similar to" a referendum); fails transfer — nearest 3.7.5
R0878	3.7.2,3.4	P	-
R0879	-	C	specific combo of gaining pool without needing to cancel an [aus] card; fails transfer — nearest 1.8
R0880	3.3	P	-
R0881	4.5	P	-
R0882	-	C	card's own participate/pass procedure for its titled-vampire blood transfer; fails transfer — nearest 5.8
R0883	4.10,4.4	P	defines "current damage" for weapons generally
R0884	4.9	E	-
R0885	4.9	E	-
R0886	4.9	E	-
R0887	1.9	P	-
R0888	1.4	E	-
R0889	1.10,1.4	E	burn takes precedence over the placeholder's "otherwise removed" default
R0890	1.13,1.4	E	-
R0891	5.8,1.13	E	-
R0892	1.4,5.7	E	-
R0893	5.3,2.5	E	-
R0894	2.4	E	-
R0895	4.4	E	-
R0896	2.4	E	-
R0897	-	C	card's own roaming-retainer restriction when acquired via a "this vampire employs" ability rather than the normal employ action; fails transfer — nearest 3.7.4
R0898	3.7.2,3.4	P	-
R0899	4.3	E	-
R0900	1.8	P	-
R0901	4.8	P	-
R0902	4.2	P	-
R0903	4.2	P	-
R0904	6.2,2.5	E	-
R0905	4.5	P	damage counts as inflicted (for the card's own burn trigger) even when prevented/ignored
R0906	-	C	trivial discipline-tag matching (a Potence strike is enhanced by Potence-boosters); fails non-obviousness — nearest 4.3
R0907	-	C	card-specific targeting of a resourceless minion; no stated general rule beyond ordinary "no effect" consequences — nearest 3.4
R0908	3.1	E	-
R0909	3.7.2	P	-
R0910	3.7.2,3.4	P	-
R0911	1.6	E	-
R0912	1.6	P	template, identical wording recurs at Infernal Familiar.1 (R0920)
R0913	4.4	P	-
R0914	3.1,6.3	E	-
R0915	3.7.3,1.6	E	-
R0916	4.8	P	-
R0917	4.5	P	-
R0918	1.6	E	-
R0919	4.1,4.8	E	-
R0920	1.6	P	template, identical wording to Inceptor.2 (R0912)
R0921	-	C	card's own counter-tracking mechanism, scoped to its own ability; fails transfer — nearest 1.6
R0922	1.8	E	-
R0923	6.9	P	-
R0924	1.8,1.9	E	-
R0925	1.9	E	-
R0926	1.9	P	-
R0927	6.9	P	-
R0928	3.7.4	P	-
R0929	1.6	P	-
R0930	1.9	E	-
R0931	1.8,1.2	E	-
R0932	2.1	E	-
R0933	-	C	reminder that lock restricts actions, not card plays; fails non-obviousness — nearest 1.5
R0934	1.15	E	-
R0935	3.2	E	-
R0936	3.4	E	!TENSION:no-effect-plays playable if unblocked even though it will have no effect for lack of a suitable target — same question as Draba.3/Blood Fury.6
R0937	3.6	P	-
R0938	3.6	P	-
R0939	4.1	E	-
R0940	5.2,4.7	E	-
R0941	4.2	P	-
R0942	5.9	P	-
R0943	5.8	P	-
R0944	4.4	P	-
R0945	3.7.5	P	-
R0946	1.8,1.6	E	-
R0947	3.7.6	E	-
R0948	3.7.3,3.7.4	P	-
R0949	3.1,1.14,1.9	E	announcement template; the "must be in hand before replacing" clause earns the 1.9 third code
R0950	1.6	P	-
R0951	-	C	obvious consequence of unlocking resetting ability to act, a separate action from the Jack's own; fails non-obviousness — nearest 3.7.3
R0952	1.11,5.5	E	-
R0953	-	C	this card's own fixed life stat; no general principle — nearest 5.5
R0954	-	C	trivial reading of its own "or" clause between two clan names; fails non-obviousness — nearest 1.6
R0955	4.3	P	-
R0956	3.4,3.8	P	-
R0957	5.6,1.12	E	-
R0958	4.7,4.10	E	-
R0959	-	C	describes only its own targeting/resolution outcome on an empty vampire; fails transfer — nearest 4.4
R0960	5.4	E	-
R0961	4.8	P	-
R0962	-	C	card's own equip/counter interaction; fails transfer — nearest 1.12
R0963	1.15	P	-
R0964	2.4	P	-
R0965	3.7.1	E	-
R0966	3.4,3.8	P	-
R0967	-	C	clarifies the card grants only an option, not the sect/infernal status itself; narrow reading specific to this card — nearest 1.1
R0968	2.5,1.10	P	-
R0969	-	C	trivial reading of "any" as "all"; fails non-obviousness, cf. Great Symposium.1 — nearest 1.2
R0970	4.10,4.4	P	-
R0971	4.5	P	-
R0972	4.5	E	-
R0973	3.1	E	-
R0974	5.4	E	-
R0975	5.7,1.7	E	-
R0976	4.4	P	-
R0977	3.1,1.11	P	-
R0978	5.7,3.7.4	E	-
R0979	5.4,6.1	E	-
R0980	1.7	E	-
R0981	2.4	P	-
R0982	3.7.6	E	-
R0983	3.7.6	P	-
R0984	3.7.6	P	-
R0985	1.7,5.5	P	-
R0986	1.1	E	!TENSION:no-effect-plays callable even with no allies in play to affect — same question as Draba.3/Blood Fury.6
R0987	1.7	P	-
R0988	1.7,5.7	E	-
R0989	1.15	E	-
R0990	-	C	card's own point-allocation limit; fails transfer — nearest 6.5
R0991	-	C	card's own allocation-exceeding-pool rule; fails transfer — nearest 6.5
R0992	4.4	E	-
R0993	5.3,1.5	P	-
R0994	3.5,2.3	E	-
R0995	3.5	P	-
R0996	3.5,1.7	P	-
R0997	2.5,4.4	E	-
R0998	-	C	card-specific steal-strike targeting a low-resource minion; fails non-obviousness — nearest 4.4
R0999	4.8	P	-
R1000	4.4	P	-
R1001	4.8	P	-
R1002	4.2	P	-
R1003	4.2	P	-
R1004	4.3,4.10	E	-
R1005	6.5,2.3	P	-
R1006	6.5	P	-
R1007	6.5,6.9,1.9	P	-
R1008	6.4,6.7	E	-
R1009	6.4,1.13	P	-
R1010	2.5,6.4	P	-
R1011	6.2,6.7	P	-
R1012	6.1,6.2,6.5	P	-
R1013	4.4	P	-
R1014	3.7.6	P	-
R1015	3.7.6	E	-
R1016	2.5	E	-
R1017	1.9	E	-
R1018	1.9,6.9	E	-
R1019	3.4	E	-
R1020	1.15	P	-
R1021	4.9,5.5	E	-
R1022	5.1	E	-
R1023	1.1,3.4	E	!TENSION:no-effect-plays mandatory action forced despite predictable zero effect
R1024	3.7.2,3.4	E	-
R1025	3.7.2	C	card-specific requirement that a vampire exist to hunt on; fails transfer beyond Legacy of Caine's vampire-targeted hunt mode
R1026	3.7.2,1.1	E	-
R1027	3.7.2	E	-
R1028	1.15,3.7.6	P	-
R1029	5.5,5.3	E	-
R1030	4.9	P	-
R1031	4.9	E	-
R1032	1.6	P	-
R1033	5.1,6.4	E	-
R1034	3.3,3.4	E	-
R1035	3.7.1,2.1	E	-
R1036	1.7,3.3	E	-
R1037	6.5	E	-
R1038	6.5	E	-
R1039	6.5	E	-
R1040	6.5	E	-
R1041	3.7.6	E	-
R1042	1.7,5.2	E	-
R1043	1.7	E	-
R1044	1.7,3.7.4	E	-
R1045	5.5,1.7	E	-
R1046	1.6	E	-
R1047	3.1	C	card-specific rule for how Lock's own condition is satisfied across several targets; fails transfer, no other card shares this "any one target suffices" wording
R1048	3.7.2,1.7	E	-
R1049	6.7	E	-
R1050	3.7.7	E	-
R1051	3.1	E	-
R1052	2.1,1.8	E	-
R1053	3.3	E	-
R1054	2.1	E	-
R1055	4.4	E	-
R1056	4.4	E	-
R1057	4.9,5.2,1.7	E	-
R1058	4.6	E	-
R1059	4.4,4.3	E	-
R1060	5.2,1.7,4.9	E	-
R1061	3.7.6	E	-
R1062	4.4,4.3	E	-
R1063	4.4	E	-
R1064	4.3	E	-
R1065	3.9	P	-
R1066	3.9,5.2	E	moved 1.1->3.9 (2026-07-20 Phase 4.6): discharging a mandatory ACTION; 1.1 owns mandatory EFFECTS
R1067	3.9,1.15	E	recovered from C: two conflicting mandatory obligations (two copies of the same mandatory-attack card) producing a stuck-and-cannot-act deadlock is now a genuine instance of 3.9's stuck-and-cannot-act outcome, not merely this card's own quirk with itself.
R1068	3.1	E	-
R1069	1.6	P	-
R1070	1.11	E	-
R1071	4.10	P	-
R1072	4.10,2.2	E	-
R1073	4.10	E	-
R1074	4.4,4.10	E	-
R1075	5.3,3.7.7	E	-
R1076	3.1	C	specific two-card interaction (Madness Network's out-of-turn grant meeting Mask's masking restriction); fails transfer beyond this pairing
R1077	3.7.2	C	card-specific restriction on Madness Network's own out-of-turn action grant (forced hunt when no blood); fails transfer to other cards
R1078	3.3,5.2	E	-
R1079	3.7.6	E	-
R1080	3.7.6	E	-
R1081	3.7.3	P	-
R1082	3.4	E	-
R1083	3.1,1.14	E	-
R1084	1.3	E	-
R1085	4.9,5.2	E	-
R1086	3.4,2.1	E	-
R1087	1.1,3.5	E	-
R1088	1.1	E	-
R1089	3.5	E	-
R1090	1.5,5.2	E	-
R1091	5.3	E	-
R1092	3.4	E	-
R1093	1.6	E	-
R1094	2.4,6.2	E	-
R1095	2.5	E	-
R1096	3.5,2.3	E	-
R1097	3.5	P	-
R1098	3.7.5	P	-
R1099	1.6	P	-
R1100	6.6	C	idiosyncratic bidding/auction mechanic specific to this card; fails transfer to non-auction cards
R1101	6.3	E	-
R1102	3.5,3.10	P	-
R1103	1.6,5.2	E	-
R1104	4.4	E	-
R1105	3.1	C	narrow interaction of burning during an action whose targets only partially overlap a prior action's; fails transfer
R1106	1.1	C	card-specific equipment self-targeting restriction; fails transfer beyond this ring
R1107	5.3	E	-
R1108	4.5,4.1	E	-
R1109	4.5	E	-
R1110	4.5	E	-
R1111	4.5	E	-
R1112	1.7	P	-
R1113	1.7	P	-
R1114	6.1	C	restates the ordinary control principle (only the controller of the acting minion may play this) — obvious even to a fluent judge; fails non-obviousness
R1115	3.8	C	narrow masking-eligibility exception specific to equipment-granted actions; fails transfer
R1116	3.10	P	-
R1117	3.10	P	-
R1118	3.3	C	narrow timing window specific to Mask's own masking mechanic; fails transfer
R1119	3.3	C	narrow interaction of masking with unblockable effects; fails transfer
R1120	5.2	C	restates Mask's own requirement (unlocked vampire) colliding with locked-minion actions; fails transfer
R1121	2.1	E	-
R1122	3.10,3.9	E	recovered from C: the mandatory-action / masking-eligibility interaction (masking a mandatory action that was not mandatory for the masker) now generalizes under 3.10's eligibility rule and 3.9's mandatory-action framework, rather than being Mask-of-a-Thousand-Faces-specific.
R1123	3.3	E	-
R1124	3.10,1.15	E	-
R1125	1.15,3.8	E	-
R1126	3.2	E	-
R1127	4.8,4.9	E	-
R1128	4.8	P	-
R1129	3.8,1.10	E	-
R1130	3.7.2,3.4	P	!WORDING reads self-contradictory ("not successful ... even if the hunt action is still successful"); labeled as written — teaches the hunt-gain vs action-success distinction
R1131	5.1,6.4	E	-
R1132	4.4	E	-
R1133	1.15	P	-
R1134	6.9,2.5	E	-
R1135	6.5,6.4	E	-
R1136	1.9	P	-
R1137	6.9,1.9	P	-
R1138	3.7.1,2.1	E	-
R1139	1.11,3.3	E	-
R1140	4.9,5.2	E	-
R1141	4.9,5.2	E	-
R1142	1.12	E	-
R1143	3.5	E	-
R1144	1.6,2.5,3.1	E	-
R1145	4.9	E	-
R1146	4.9	E	-
R1147	6.3	C	obvious requirement that a valid target exist for the effect; fails non-obviousness
R1148	4.4	E	-
R1149	4.8	E	-
R1150	2.4,3.3	E	-
R1151	3.4,1.7	E	-
R1152	4.1,4.3	E	-
R1153	5.2	E	-
R1154	6.2	E	-
R1155	6.5,6.4	E	-
R1156	6.2,6.5	E	-
R1157	6.2,5.3	E	-
R1158	2.4	P	-
R1159	3.4,1.7	E	-
R1160	5.9,3.2	P	-
R1161	3.7.1	E	bleed-redirection protection extends to the vampire's own bleeds too; cf. Perfect Clarity R1304 same pattern
R1162	-	C	burn-option trigger tied to vampires with [mal] being in torpor is this card's own condition-check; fails transfer, nearest 5.3 (torpor) but that doesn't own conditional burn options
R1163	3.6	P	-
R1164	3.6	P	-
R1165	3.6	P	-
R1166	3.6	P	-
R1167	3.6,4.9	P	-
R1168	5.2	E	-
R1169	3.5	E	-
R1170	3.5,2.4	E	-
R1171	3.7.7,3.7.8	E	-
R1172	3.5	E	-
R1173	3.5	E	-
R1174	3.7.5	E	-
R1175	1.13,1.12	E	-
R1176	3.7.3	E	!WORDING garbled clause ("It does is if it is equipped"); reads as: gets cards only when equipped, not when merely put into play
R1177	3.3	E	-
R1178	4.7,4.9	E	-
R1179	3.6	P	-
R1180	3.6	P	-
R1181	3.6	P	-
R1182	3.6	P	-
R1183	5.7,3.3	E	-
R1184	2.3,2.4	P	-
R1185	-	C	question/answer-card mechanic specific to Monocle of Clarity's own text (answer must reflect best knowledge); taxonomy explicitly names this cluster as a rejected single-card topic mislabelled G.
R1186	-	C	same Monocle of Clarity question-mechanic cluster (agreeing on term meanings before answering); rejected single-card topic per taxonomy.
R1187	-	C	same cluster (inexact answers for unverifiable elements, not judge-checkable); rejected single-card topic per taxonomy.
R1188	1.5	C	same cluster (must indicate invoking the question ability); rejected single-card topic per taxonomy. Nearest 1.5.
R1189	-	C	same cluster (conjunctive questions answerable as a whole); rejected single-card topic per taxonomy.
R1190	4.9	E	-
R1191	2.3,2.4	E	-
R1192	4.9	E	-
R1193	4.6	E	-
R1194	3.6	P	-
R1195	3.6	P	-
R1196	3.6	P	-
R1197	3.6	P	-
R1198	3.6,4.9	P	-
R1199	-	C	restates this card's own printed play-restriction (controller of the acting minion only); no transfer beyond the card's text
R1200	1.5,5.2	E	-
R1201	3.5	E	-
R1202	-	C	card-specific restriction on what the played [dom] card grants; fails transfer, no other card's ruling changes
R1203	4.9,2.4	E	-
R1204	4.9,5.3	E	-
R1205	5.7	E	-
R1206	1.6,3.7.4	P	-
R1207	3.7.4,3.5	E	-
R1208	1.6,1.7	P	-
R1209	5.7	E	-
R1210	2.1,3.4	E	-
R1211	3.3,3.2	E	-
R1212	3.1	E	-
R1213	-	C	!WORDING unclear whose search this binds ("each Methuselah" vs. the searching player); as written it restates that all matching copies must be found, which fails non-obviousness
R1214	5.4,3.10,4.1	E	-
R1215	3.10,5.9	P	-
R1216	4.9	E	-
R1217	4.4	P	-
R1218	4.6,4.4	E	-
R1219	4.4	P	-
R1220	4.2	P	-
R1221	5.5	P	-
R1222	4.4	P	-
R1223	4.4	P	-
R1224	4.5,4.4	P	-
R1225	4.4	E	-
R1226	4.4,4.10	E	-
R1227	3.3	E	-
R1228	3.3	E	-
R1229	4.2	P	-
R1230	4.2	P	-
R1231	1.9,5.3	P	-
R1232	6.3	P	-
R1233	6.3	E	-
R1234	-	C	restates this event's own printed lock-or-burn requirement each unlock phase; fails non-obviousness, no transfer beyond this card
R1235	5.2,5.7	E	-
R1236	-	C	lists this card's own exemptions (mortal allies, high-capacity vampires); card-specific scope, no transfer
R1237	4.5	P	-
R1238	-	C	restates this weapon's own printed close-range-only restriction; fails non-obviousness
R1239	-	C	states this card's own Anarch-requirement status; card-specific fact, no transfer to other cards
R1240	5.8	P	-
R1241	3.3	E	-
R1242	5.2,1.5	E	-
R1243	3.7.4	E	-
R1244	-	C	procedural mechanics specific to this card's mass equipment-redistribution effect; no evidence of a recurring template, fails transfer; nearest 3.7.3
R1245	3.4	P	-
R1246	5.3	E	-
